id,date,problem,race,gender,location,precinct
17-055757,2017-02-16T04:13:24Z,suspicious,Black,Male,44.98428 -93.3083,4
17-055759,2017-02-16T04:14:32Z,suspicious,,,44.96529394 -93.23061163,1
17-055782,2017-02-16T04:27:34Z,suspicious,Black,Male,44.95374 -93.25246,3
17-055797,2017-02-16T04:37:56Z,traffic,White,Male,44.99149807 -93.23653655,2
17-055806,2017-02-16T04:44:49Z,traffic,Black,Female,45.01317 -93.24378,2
17-055812,2017-02-16T04:49:08Z,suspicious,Latino,Male,45.01326 -93.31461,4
17-055839,2017-02-16T05:07:58Z,suspicious,Latino,Male,45.02489278 -93.29565034,4
17-055838,2017-02-16T05:10:21Z,suspicious,Black,Male,45.02214 -93.29057,4
17-055842,2017-02-16T05:13:21Z,traffic,Black,Male,44.91955036 -93.2753841,5
17-055845,2017-02-16T05:15:58Z,suspicious,,,44.9729 -93.23655,2
17-055850,2017-02-16T05:17:43Z,traffic,,,44.94836 -93.28135,5
17-055863,2017-02-16T05:31:24Z,traffic,Black,Male,44.94836 -93.28429,5
17-055865,2017-02-16T05:33:43Z,traffic,Black,Male,45.00538345 -93.29411165,4
17-055870,2017-02-16T05:43:17Z,traffic,Black,Female,44.95284304 -93.28806046,5
17-055877,2017-02-16T05:47:52Z,traffic,Black,Male,44.94655033 -93.25567288,3
17-055880,2017-02-16T05:54:27Z,traffic,Other,Male,44.94836708 -93.25314102,3
17-055882,2017-02-16T05:55:21Z,traffic,Unknown,Unknown,44.9124535 -93.27852979,5
17-055891,2017-02-16T06:04:06Z,traffic,Black,Female,44.99911 -93.28019,4
17-055893,2017-02-16T06:08:30Z,traffic,White,Male,44.96269 -93.26895,3
17-055894,2017-02-16T06:09:02Z,traffic,White,Male,44.94926 -93.29828,5
17-055897,2017-02-16T06:10:28Z,traffic,Black,Male,45.00601 -93.30694,4
17-055912,2017-02-16T06:32:36Z,traffic,Black,Male,44.97941 -93.27727,1
17-055913,2017-02-16T06:35:02Z,traffic,Black,Female,44.99871 -93.24227,2
17-055930,2017-02-16T07:00:57Z,suspicious,White,Male,44.96269 -93.27275,5
17-055946,2017-02-16T07:15:32Z,traffic,Unknown,Male,44.97889 -93.2788,1
17-055952,2017-02-16T07:18:31Z,traffic,Unknown,Unknown,44.91067669 -93.32330468,5
17-055959,2017-02-16T07:25:34Z,traffic,White,Male,44.98049 -93.23578,2
17-055985,2017-02-16T07:59:38Z,suspicious,White,Male,45.00596 -93.23973,2
17-055987,2017-02-16T08:06:49Z,suspicious,Black,Male,44.94745786 -93.25377331,3
17-056006,2017-02-16T08:31:15Z,suspicious,,,44.95553 -93.28296,5
17-056008,2017-02-16T08:33:37Z,suspicious,Unknown,Unknown,45.01676661 -93.29748018,4
17-056011,2017-02-16T08:35:38Z,traffic,Black,Male,44.96270331 -93.28865924,5
17-056012,2017-02-16T08:43:45Z,traffic,Black,Male,44.96395 -93.27021,5
17-056014,2017-02-16T08:46:23Z,suspicious,Black,Male,44.9024935 -93.26267984,3
17-056015,2017-02-16T08:46:54Z,suspicious,,,44.98122 -93.2748,1
17-056024,2017-02-16T08:58:14Z,traffic,Black,Male,44.95195 -93.28133,5
17-056026,2017-02-16T08:59:52Z,suspicious,Black,Male,44.97390086 -93.27292145,1
17-056034,2017-02-16T09:17:03Z,traffic,Black,Male,44.94663 -93.27793,5
17-056052,2017-02-16T10:42:01Z,suspicious,White,Male,44.94836879 -93.23947859,3
17-056078,2017-02-16T13:06:12Z,suspicious,,,44.97845913 -93.27733144,1
17-056087,2017-02-16T13:29:41Z,traffic,Black,Female,45.01324 -93.30951,4
17-056098,2017-02-16T13:52:03Z,traffic,Black,Male,45.00239 -93.3082,4
17-056105,2017-02-16T14:01:50Z,suspicious,,,45.00783 -93.30821,4
17-056132,2017-02-16T14:58:09Z,suspicious,,,44.96976154 -93.27499862,1
17-056158,2017-02-16T15:33:20Z,suspicious,Unknown,Unknown,44.89897091 -93.23364726,3
17-056164,2017-02-16T15:39:31Z,suspicious,Unknown,Male,44.94315 -93.27663,5
17-056167,2017-02-16T15:43:05Z,traffic,Latino,Male,44.94836051 -93.29383162,5
17-056173,2017-02-16T15:49:13Z,traffic,Other,Male,44.94659781 -93.29257567,5
17-056183,2017-02-16T16:03:25Z,traffic,White,Female,45.0126603 -93.26699557,2
17-056187,2017-02-16T16:05:10Z,suspicious,,,44.96525 -93.24726,3
17-056188,2017-02-16T16:07:20Z,traffic,Black,Female,45.01316755 -93.26388946,2
17-056192,2017-02-16T16:14:01Z,traffic,,,44.97134 -93.24702,1
17-056194,2017-02-16T16:14:56Z,traffic,White,Female,45.01406587 -93.24733737,2
17-056198,2017-02-16T16:20:03Z,traffic,Black,Female,45.01498 -93.26315,2
17-056204,2017-02-16T16:27:09Z,suspicious,,,44.96273 -93.25231,3
17-056207,2017-02-16T16:31:05Z,suspicious,White,Female,44.98703164 -93.31593156,4
17-056209,2017-02-16T16:31:27Z,traffic,,,44.96525 -93.24726,3
17-056210,2017-02-16T16:33:13Z,suspicious,Latino,Male,44.92603193 -93.25493142,3
17-056216,2017-02-16T16:40:27Z,traffic,Black,Female,44.98961 -93.29089,4
17-056220,2017-02-16T16:45:48Z,traffic,,,44.97581086 -93.2457487,1
17-056268,2017-02-16T17:30:22Z,suspicious,Black,Male,45.01327 -93.30824,4
17-056275,2017-02-16T17:37:13Z,suspicious,Unknown,Unknown,44.95284696 -93.29188534,5
17-056279,2017-02-16T17:41:08Z,suspicious,,,44.97957 -93.27257,1
17-056284,2017-02-16T17:43:32Z,suspicious,White,Male,44.98810131 -93.25454892,2
17-056311,2017-02-16T18:01:33Z,suspicious,,,44.97643 -93.27697,1
17-056317,2017-02-16T18:05:40Z,suspicious,,,45.01316 -93.24734,2
17-056324,2017-02-16T18:14:47Z,suspicious,White,Male,44.98822671 -93.25566927,2
17-056329,2017-02-16T18:19:29Z,traffic,Black,Female,44.99914 -93.29105,4
17-056338,2017-02-16T18:27:31Z,suspicious,,,44.97592 -93.27306,1
17-056340,2017-02-16T18:29:34Z,traffic,Black,Male,44.9974 -93.29105,4
17-056345,2017-02-16T18:34:19Z,suspicious,,,44.97996756 -93.27316614,1
17-056353,2017-02-16T18:39:11Z,traffic,Black,Female,45.00864826 -93.29431189,4
17-056359,2017-02-16T18:45:24Z,traffic,Black,Male,45.01579673 -93.28649282,4
17-056361,2017-02-16T18:45:40Z,suspicious,,,44.97543284 -93.27342211,1
17-056382,2017-02-16T19:03:31Z,traffic,Black,Female,45.00595 -93.29417,4
17-056388,2017-02-16T19:07:27Z,suspicious,Unknown,Female,44.90625734 -93.22975448,3
17-056394,2017-02-16T19:12:54Z,suspicious,Black,Male,44.95912104 -93.26055709,3
17-056397,2017-02-16T19:17:22Z,suspicious,Black,Male,44.9915 -93.30446,4
17-056399,2017-02-16T19:22:27Z,suspicious,Native American,Male,44.9474742 -93.29829195,5
17-056407,2017-02-16T19:31:20Z,traffic,,,45.00425275 -93.29105093,4
17-056434,2017-02-16T19:55:09Z,suspicious,White,Male,44.9474742 -93.29829195,5
17-056435,2017-02-16T19:55:14Z,traffic,White,Female,44.96301986 -93.29105928,5
17-056440,2017-02-16T20:00:12Z,traffic,White,Female,44.96270338 -93.29243141,5
17-056441,2017-02-16T20:02:48Z,suspicious,,,44.98209 -93.26908,1
17-056445,2017-02-16T20:08:06Z,suspicious,Unknown,Male,45.03348331 -93.29250248,4
17-056451,2017-02-16T20:14:18Z,traffic,White,Female,44.96079217 -93.31085119,5
17-056452,2017-02-16T20:15:10Z,suspicious,Unknown,Unknown,44.98459 -93.26788,1
17-056470,2017-02-16T20:22:59Z,suspicious,White,Female,44.97718 -93.2759,1
17-056471,2017-02-16T20:23:06Z,traffic,White,Male,44.96079217 -93.31085119,5
17-056477,2017-02-16T20:27:23Z,traffic,White,Female,44.96141588 -93.31066853,5
17-056480,2017-02-16T20:31:06Z,suspicious,White,Female,44.9484 -93.32062,5
17-056493,2017-02-16T20:38:27Z,traffic,White,Female,44.96079217 -93.31085119,5
17-056510,2017-02-16T21:02:51Z,suspicious,Unknown,Unknown,45.03936003 -93.29271627,4
17-056516,2017-02-16T21:06:24Z,traffic,Black,Male,44.93769206 -93.28756025,5
17-056544,2017-02-16T21:24:47Z,suspicious,Other,Male,45.00201285 -93.314608,4
17-056556,2017-02-16T21:37:12Z,suspicious,Black,Male,44.9474742 -93.29829195,5
17-056557,2017-02-16T21:38:49Z,traffic,Black,Male,45.00024 -93.28952,4
17-056559,2017-02-16T21:39:43Z,suspicious,Black,Female,44.96183 -93.25484,3
17-056581,2017-02-16T22:03:31Z,suspicious,Unknown,Female,44.93867433 -93.26760958,3
17-056584,2017-02-16T22:07:44Z,suspicious,,,44.98049 -93.23578,2
17-056587,2017-02-16T22:09:56Z,traffic,White,Male,45.01677 -93.24734,2
17-056593,2017-02-16T22:16:01Z,traffic,White,Female,45.01317 -93.26465,2
17-056606,2017-02-16T22:33:16Z,suspicious,Unknown,Unknown,44.92849577 -93.20646946,3
17-056620,2017-02-16T22:47:30Z,suspicious,,,44.97833114 -93.27252943,1
17-056625,2017-02-16T22:51:23Z,traffic,Black,Female,45.00023531 -93.28722852,4
17-056627,2017-02-16T22:52:29Z,traffic,Native American,Male,44.94836 -93.28555,5
17-056628,2017-02-16T22:53:01Z,traffic,Black,Female,44.94836 -93.28135,5
17-056632,2017-02-16T22:56:15Z,suspicious,Unknown,Unknown,45.01398311 -93.28493554,4
17-056641,2017-02-16T23:08:27Z,suspicious,Unknown,Female,45.038238 -93.29907635,4
17-056651,2017-02-16T23:19:59Z,traffic,Black,Male,44.9915 -93.29945,4
17-056654,2017-02-16T23:21:27Z,suspicious,Native American,Female,44.94835309 -93.2760326,5
17-056655,2017-02-16T23:21:46Z,traffic,Black,Male,44.96269 -93.27275,5
17-056656,2017-02-16T23:22:21Z,traffic,,,44.90879 -93.27806,5
17-056664,2017-02-16T23:30:46Z,traffic,,,45.0048 -93.28799,4
17-056665,2017-02-16T23:31:10Z,traffic,Black,Female,44.93052 -93.27536,5
17-056674,2017-02-16T23:36:56Z,traffic,Black,Female,44.94661209 -93.27881434,5
17-056677,2017-02-16T23:40:14Z,traffic,White,Male,44.95732 -93.27786,5
17-056688,2017-02-16T23:48:07Z,suspicious,Unknown,Unknown,44.9609 -93.28126,5
17-056731,2017-02-17T00:15:13Z,suspicious,Unknown,Unknown,44.97979688 -93.30732266,4
17-056737,2017-02-17T00:19:33Z,traffic,Black,Male,44.99518 -93.26664,2
17-056743,2017-02-17T00:24:54Z,traffic,Latino,Male,45.00591 -93.28799,4
17-056750,2017-02-17T00:32:34Z,traffic,Latino,Female,44.94836976 -93.23685477,3
17-056758,2017-02-17T00:38:43Z,traffic,White,Female,44.9592 -93.27655,5
17-056764,2017-02-17T00:44:05Z,traffic,White,Female,44.9395 -93.2882,5
17-056765,2017-02-17T00:44:23Z,traffic,White,Female,45.01318 -93.24097,2
17-056767,2017-02-17T00:46:16Z,suspicious,Unknown,Male,44.89884948 -93.25393892,3
17-056776,2017-02-17T00:55:30Z,traffic,White,Female,44.94133955 -93.28050634,5
17-056783,2017-02-17T01:03:50Z,traffic,Black,Male,44.94659 -93.2797,5
17-056786,2017-02-17T01:04:40Z,traffic,Black,Male,44.96269 -93.27781,5
17-056792,2017-02-17T01:11:18Z,traffic,East African,Male,44.9645768 -93.27021332,5
17-056794,2017-02-17T01:11:50Z,traffic,White,Male,45.01317 -93.26035,2
17-056798,2017-02-17T01:18:25Z,suspicious,,,44.94661209 -93.27881434,5
17-056805,2017-02-17T01:21:16Z,traffic,,,44.94835 -93.26776,3
17-056806,2017-02-17T01:21:42Z,traffic,Black,Male,45.00527 -93.26616,2
17-056811,2017-02-17T01:24:20Z,suspicious,Black,Male,44.9768075 -93.27643103,1
17-056813,2017-02-17T01:26:08Z,traffic,Black,Female,44.96089999 -93.27338091,5
17-056815,2017-02-17T01:29:29Z,suspicious,Unknown,Unknown,44.96090075 -93.27211412,5
17-056820,2017-02-17T01:33:04Z,suspicious,Unknown,Unknown,44.96005144 -93.27529151,5
17-056828,2017-02-17T01:42:06Z,traffic,White,Female,44.91242 -93.31505,5
17-056832,2017-02-17T01:44:40Z,traffic,Black,Female,44.96091273 -93.28737755,5
17-056834,2017-02-17T01:46:06Z,traffic,White,Female,44.95733 -93.2893,5
17-056852,2017-02-17T01:57:54Z,traffic,East African,Female,44.9600315 -93.27783609,5
17-056854,2017-02-17T02:02:10Z,suspicious,Unknown,Male,44.96180077 -93.2778187,5
17-056864,2017-02-17T02:06:41Z,traffic,,,44.96396 -93.27782,5
17-056873,2017-02-17T02:15:39Z,suspicious,White,Male,44.90456457 -93.27809288,5
17-056891,2017-02-17T02:32:27Z,traffic,Black,Male,44.99738 -93.28799,4
17-056909,2017-02-17T02:50:29Z,traffic,Latino,Female,44.97591 -93.28104,1
17-056919,2017-02-17T02:59:17Z,traffic,Black,Male,45.0048 -93.28799,4
17-056923,2017-02-17T03:03:14Z,traffic,Black,Male,44.99915 -93.29258,4
17-056927,2017-02-17T03:06:34Z,traffic,Black,Male,44.94881103 -93.29827927,5
17-056934,2017-02-17T03:11:29Z,suspicious,Unknown,Unknown,45.03442179 -93.31874592,4
17-056944,2017-02-17T03:23:02Z,traffic,East African,Female,44.96271 -93.26108,3
17-056951,2017-02-17T03:25:08Z,suspicious,Unknown,Unknown,44.89987435 -93.23427335,3
17-056958,2017-02-17T03:30:31Z,traffic,Black,Male,44.89965111 -93.28764315,5
17-056960,2017-02-17T03:32:36Z,traffic,White,Female,44.94836055 -93.28492292,5
17-056966,2017-02-17T03:39:08Z,suspicious,,,44.95642799 -93.26259001,3
17-056971,2017-02-17T03:39:44Z,suspicious,Unknown,Unknown,44.95196 -93.24611,3
17-056970,2017-02-17T03:40:07Z,suspicious,Unknown,Male,44.97774511 -93.26967792,1
17-056975,2017-02-17T03:44:01Z,traffic,Black,Male,45.00591 -93.28493,4
17-056977,2017-02-17T03:45:10Z,suspicious,Black,Female,44.99913516 -93.28682309,4
17-056984,2017-02-17T03:51:32Z,suspicious,,,44.97833114 -93.27252943,1
17-056985,2017-02-17T03:52:02Z,traffic,Black,Male,44.96180077 -93.2778187,5
17-056991,2017-02-17T03:55:28Z,traffic,Unknown,Male,44.99914804 -93.29181556,4
17-056998,2017-02-17T03:58:49Z,traffic,White,Female,44.98728387 -93.25444833,2
17-057005,2017-02-17T04:06:55Z,traffic,White,Male,44.96269633 -93.26446807,3
17-057006,2017-02-17T04:07:17Z,traffic,,,44.98147 -93.235,2
17-057010,2017-02-17T04:09:19Z,suspicious,Black,Male,44.89881249 -93.22538824,3
17-057011,2017-02-17T04:09:48Z,traffic,Black,Male,44.96268891 -93.27718538,5
17-057017,2017-02-17T04:13:41Z,suspicious,,,44.96976154 -93.27499862,1
17-057019,2017-02-17T04:14:59Z,traffic,White,Male,44.94661 -93.28812,5
17-057025,2017-02-17T04:18:55Z,traffic,,,44.89400391 -93.27810517,5
17-057026,2017-02-17T04:20:16Z,suspicious,Black,Male,45.01318 -93.29938,4
17-057027,2017-02-17T04:20:51Z,suspicious,,,44.9729 -93.23655,2
17-057029,2017-02-17T04:21:30Z,traffic,White,Female,44.96002038 -93.28801715,5
17-057034,2017-02-17T04:25:54Z,traffic,Black,Male,44.97675 -93.27868,1
17-057040,2017-02-17T04:30:05Z,suspicious,,,44.99421887 -93.25242625,2
17-057041,2017-02-17T04:30:42Z,traffic,White,Female,44.95004 -93.28935,5
17-057043,2017-02-17T04:31:55Z,traffic,White,Male,44.9987 -93.23715,2
17-057047,2017-02-17T04:34:42Z,traffic,East African,Male,44.950283 -93.29782179,5
17-057051,2017-02-17T04:37:17Z,traffic,White,Female,44.93502074 -93.27791176,5
17-057064,2017-02-17T04:41:52Z,traffic,White,Male,44.93502702 -93.27661921,5
17-057072,2017-02-17T04:44:37Z,traffic,,,44.96358874 -93.28795173,5
17-057082,2017-02-17T04:52:04Z,traffic,,,44.99149 -93.23589,2
17-057083,2017-02-17T04:53:05Z,traffic,White,Male,44.98792 -93.21901,2
17-057084,2017-02-17T04:53:18Z,traffic,Black,Female,44.99875 -93.30443,4
17-057085,2017-02-17T04:53:41Z,suspicious,Black,Male,45.03545 -93.29578,4
17-057086,2017-02-17T04:53:47Z,traffic,Black,Male,44.98906828 -93.29269016,4
17-057090,2017-02-17T04:56:29Z,suspicious,Unknown,Male,44.89562241 -93.23241254,3
17-057091,2017-02-17T04:57:39Z,traffic,White,Female,44.94659782 -93.27536838,5
17-057100,2017-02-17T05:01:51Z,traffic,Black,Male,44.98073056 -93.30730703,4
17-057101,2017-02-17T05:03:15Z,traffic,,,44.94835 -93.27668,5
17-057104,2017-02-17T05:07:50Z,traffic,,,44.95195 -93.28133,5
17-057106,2017-02-17T05:08:14Z,traffic,Black,Male,45.02936 -93.28809,4
17-057119,2017-02-17T05:14:37Z,suspicious,Latino,Male,44.98835 -93.28937,4
17-057124,2017-02-17T05:17:38Z,traffic,Black,Male,45.00387 -93.3082,4
17-057127,2017-02-17T05:18:20Z,suspicious,Unknown,Unknown,44.97833114 -93.27252943,1
17-057130,2017-02-17T05:22:47Z,suspicious,White,Female,45.00124451 -93.2422595,2
17-057132,2017-02-17T05:24:28Z,suspicious,Unknown,Unknown,45.0031181 -93.28021243,4
17-057136,2017-02-17T05:25:43Z,traffic,Black,Male,44.9555417 -93.28867526,5
17-057137,2017-02-17T05:27:35Z,traffic,White,Male,45.00052 -93.24733,2
17-057138,2017-02-17T05:27:42Z,traffic,Black,Male,45.01045493 -93.29684327,4
17-057140,2017-02-17T05:28:36Z,suspicious,East African,Male,44.98147 -93.235,2
17-057141,2017-02-17T05:28:58Z,traffic,White,Female,44.95553 -93.27532,5
17-057151,2017-02-17T05:36:27Z,traffic,White,Male,44.95195 -93.27535,5
17-057152,2017-02-17T05:36:54Z,traffic,Black,Male,45.01138555 -93.30001228,4
17-057154,2017-02-17T05:37:43Z,traffic,Other,Male,44.9537406 -93.28869425,5
17-057164,2017-02-17T05:42:33Z,traffic,,,44.9483555 -93.27730268,5
17-057170,2017-02-17T05:45:28Z,traffic,Black,Male,45.02218 -93.24728,2
17-057174,2017-02-17T05:46:42Z,traffic,East African,Male,44.96725 -93.22056,2
17-057178,2017-02-17T05:48:21Z,traffic,Native American,Female,45.01493626 -93.29370049,4
17-057190,2017-02-17T05:53:43Z,traffic,Black,Female,45.01685 -93.30825,4
17-057193,2017-02-17T05:56:20Z,suspicious,Other,Unknown,44.99593 -93.2473,2
17-057199,2017-02-17T06:01:28Z,suspicious,Unknown,Male,44.97037 -93.22017,2
17-057201,2017-02-17T06:03:33Z,traffic,Black,Female,45.01669 -93.28803,4
17-057207,2017-02-17T06:08:39Z,traffic,White,Male,44.94836 -93.28135,5
17-057214,2017-02-17T06:16:50Z,suspicious,,,44.97447173 -93.25115192,1
17-057216,2017-02-17T06:17:47Z,traffic,Black,Male,45.01316 -93.26699,2
17-057218,2017-02-17T06:19:20Z,traffic,Black,Male,44.95195 -93.28299,5
17-057224,2017-02-17T06:22:14Z,traffic,White,Male,45.01132326 -93.29017191,4
17-057231,2017-02-17T06:29:27Z,traffic,Black,Male,44.97884 -93.23164,2
17-057236,2017-02-17T06:31:40Z,traffic,White,Male,44.96716 -93.28799,1
17-057247,2017-02-17T06:40:48Z,traffic,White,Male,44.94661 -93.28812,5
17-057249,2017-02-17T06:45:13Z,traffic,White,Male,44.95915 -93.27785,5
17-057254,2017-02-17T06:49:20Z,traffic,Latino,Male,44.96512 -93.28237,1
17-057256,2017-02-17T06:50:19Z,traffic,White,Female,44.9796 -93.27483,1
17-057262,2017-02-17T06:55:23Z,traffic,Unknown,Unknown,44.95731878 -93.27721111,5
17-057264,2017-02-17T06:57:05Z,traffic,Latino,Female,44.95915 -93.27785,5
17-057292,2017-02-17T07:44:13Z,suspicious,Black,Male,45.0132 -93.30191,4
17-057298,2017-02-17T07:51:35Z,suspicious,Native American,Female,44.95452882 -93.27183597,5
17-057326,2017-02-17T08:30:17Z,suspicious,White,Male,44.99378506 -93.27075687,4
17-057330,2017-02-17T08:34:53Z,traffic,,,44.95195031 -93.28870928,5
17-057332,2017-02-17T08:36:07Z,traffic,White,Female,44.96891 -93.28752,5
17-057338,2017-02-17T08:43:45Z,traffic,Black,Male,45.01317 -93.26313,2
17-057340,2017-02-17T08:46:42Z,suspicious,Unknown,Unknown,45.03851 -93.28885,4
17-057341,2017-02-17T08:48:28Z,traffic,Black,Female,44.97102 -93.21533,2
17-057350,2017-02-17T09:01:39Z,traffic,Black,Female,44.98575149 -93.27185634,1
17-057354,2017-02-17T09:06:48Z,traffic,Black,Male,44.95015549 -93.28554265,5
17-057356,2017-02-17T09:07:41Z,traffic,,,44.94660622 -93.28748225,5
17-057357,2017-02-17T09:09:56Z,traffic,,,44.95284146 -93.2753434,5
17-057368,2017-02-17T09:39:48Z,traffic,Unknown,Unknown,45.01316196 -93.25276672,2
17-057369,2017-02-17T09:44:33Z,suspicious,Unknown,Unknown,44.95553 -93.2499,3
17-057370,2017-02-17T09:51:33Z,traffic,Black,Male,44.98848 -93.25496,2
17-057396,2017-02-17T12:00:29Z,suspicious,,,45.00419 -93.26768,2
17-057410,2017-02-17T12:29:50Z,traffic,,,44.97802 -93.27703,1
17-057418,2017-02-17T12:49:21Z,suspicious,,,44.97606037 -93.27488495,1
17-057444,2017-02-17T13:59:46Z,traffic,Black,Male,44.94921546 -93.25249426,3
17-057445,2017-02-17T14:05:58Z,suspicious,Unknown,Unknown,44.91405 -93.21251,3
17-057464,2017-02-17T14:41:35Z,traffic,White,Female,44.96494435 -93.30325932,5
17-057468,2017-02-17T14:48:27Z,traffic,White,Female,44.96494435 -93.30325932,5
17-057482,2017-02-17T15:09:26Z,traffic,White,Male,44.89783207 -93.28879739,5
17-057487,2017-02-17T15:16:36Z,suspicious,Native American,Female,44.96358874 -93.28795173,5
17-057507,2017-02-17T15:40:49Z,traffic,White,Male,44.95417979 -93.30110877,5
17-057511,2017-02-17T15:44:49Z,traffic,White,Male,44.95507459 -93.30012144,5
17-057515,2017-02-17T15:49:21Z,traffic,White,Female,44.95334138 -93.30090409,5
17-057522,2017-02-17T15:52:05Z,suspicious,,,44.97428814 -93.27541122,1
17-057523,2017-02-17T15:56:38Z,traffic,White,Male,44.95390606 -93.29987732,5
17-057524,2017-02-17T15:57:15Z,traffic,,,44.98203 -93.23639,2
17-057534,2017-02-17T16:07:24Z,suspicious,Black,Male,44.96269 -93.27781,5
17-057540,2017-02-17T16:12:00Z,traffic,Latino,Male,44.95334138 -93.30090409,5
17-057545,2017-02-17T16:18:06Z,traffic,Other,Male,44.95507459 -93.30012144,5
17-057558,2017-02-17T16:23:30Z,suspicious,,,44.94837 -93.24741,3
17-057568,2017-02-17T16:27:23Z,traffic,White,Male,44.96272371 -93.30009251,5
17-057569,2017-02-17T16:29:02Z,suspicious,,,44.96269 -93.27781,5
17-057573,2017-02-17T16:33:56Z,traffic,Black,Male,44.96272371 -93.30009251,5
17-057583,2017-02-17T16:41:58Z,traffic,White,Female,44.96405099 -93.31048133,5
17-057590,2017-02-17T16:47:25Z,traffic,White,Female,44.96079217 -93.31085119,5
17-057595,2017-02-17T16:51:47Z,traffic,White,Male,44.96014239 -93.3099355,5
17-057597,2017-02-17T16:54:10Z,traffic,White,Female,44.96243933 -93.31138906,5
17-057603,2017-02-17T16:58:14Z,suspicious,Native American,Male,44.97144 -93.28691,1
17-057609,2017-02-17T17:00:34Z,traffic,White,Female,44.96014239 -93.3099355,5
17-057611,2017-02-17T17:02:03Z,suspicious,Unknown,Unknown,45.02666106 -93.28503255,4
17-057614,2017-02-17T17:04:53Z,suspicious,Native American,Male,44.96690467 -93.28737525,1
17-057626,2017-02-17T17:13:50Z,traffic,Black,Female,44.96141588 -93.31066853,5
17-057632,2017-02-17T17:18:34Z,traffic,White,Male,44.95374 -93.28805,5
17-057641,2017-02-17T17:29:09Z,suspicious,Black,Male,44.98443986 -93.28649195,1
17-057642,2017-02-17T17:30:05Z,suspicious,Unknown,Unknown,44.99114 -93.24955,2
17-057643,2017-02-17T17:31:00Z,traffic,White,Female,44.94838263 -93.30479968,5
17-057670,2017-02-17T17:52:22Z,suspicious,White,Unknown,44.96332 -93.27275923,5
17-057680,2017-02-17T17:59:49Z,traffic,White,Female,44.95911 -93.27962,5
17-057686,2017-02-17T18:00:53Z,suspicious,,,44.97592 -93.27306,1
17-057692,2017-02-17T18:06:30Z,suspicious,White,Male,45.00312408 -93.28181132,4
17-057698,2017-02-17T18:11:57Z,traffic,Unknown,Unknown,44.9474742 -93.29829195,5
17-057701,2017-02-17T18:14:45Z,suspicious,,,44.97139491 -93.21626788,2
